"date","price"
2010-05-14,NA
2010-05-17,NA
2010-05-18,NA
2010-05-19,NA
2010-05-20,NA
2010-05-21,NA
2010-05-24,NA
2010-05-25,NA
2010-05-26,NA
2010-05-27,NA
2010-05-28,NA
2010-05-31,NA
2010-06-01,NA
2010-06-02,NA
2010-06-03,NA
2010-06-04,17.4125806451613
2010-06-07,17.4077419354839
2010-06-08,17.4048387096774
2010-06-09,17.4012903225806
2010-06-10,17.4009677419355
2010-06-11,17.4032258064516
2010-06-14,17.4122580645161
2010-06-15,17.4229032258065
2010-06-16,17.4354838709677
2010-06-17,17.4496774193548
2010-06-18,17.4658064516129
2010-06-21,17.4861290322581
2010-06-22,17.5103225806452
2010-06-23,17.5370967741935
2010-06-24,17.5664516129032
2010-06-25,17.5983870967742
2010-06-28,17.631935483871
2010-06-29,17.6693548387097
2010-06-30,17.7077419354839
2010-07-01,17.7474193548387
2010-07-02,17.7883870967742
2010-07-05,17.8309677419355
2010-07-06,17.8683870967742
2010-07-07,17.9041935483871
2010-07-08,17.938064516129
2010-07-09,17.9706451612903
2010-07-12,18.0012903225806
2010-07-13,18.0267741935484
2010-07-14,18.0506451612903
2010-07-15,18.0732258064516
2010-07-16,18.0938709677419
2010-07-19,18.1129032258065
2010-07-20,18.1367741935484
2010-07-21,18.1625806451613
2010-07-22,18.19
2010-07-23,18.2154838709677
2010-07-26,18.2425806451613
2010-07-27,18.2625806451613
2010-07-28,18.2793548387097
2010-07-29,18.2925806451613
2010-07-30,18.3025806451613
2010-08-02,18.3177419354839
2010-08-03,18.3312903225806
2010-08-04,18.3458064516129
2010-08-05,18.3612903225806
2010-08-06,18.3777419354839
2010-08-09,18.4
2010-08-10,18.4241935483871
2010-08-11,18.4509677419355
2010-08-12,18.48
2010-08-13,18.5112903225806
2010-08-16,18.5496774193548
2010-08-17,18.5903225806452
2010-08-18,18.6332258064516
2010-08-19,18.6787096774194
2010-08-20,18.7264516129032
2010-08-23,18.7835483870968
2010-08-24,18.8438709677419
2010-08-25,18.9074193548387
2010-08-26,18.9741935483871
2010-08-27,19.0438709677419
2010-08-30,19.1067741935484
2010-08-31,19.1670967741935
2010-09-01,19.2251612903226
2010-09-02,19.2806451612903
2010-09-03,19.3338709677419
2010-09-06,19.3835483870968
2010-09-07,19.4290322580645
2010-09-08,19.4748387096774
2010-09-09,19.5212903225806
2010-09-10,19.568064516129
2010-09-13,19.6061290322581
2010-09-14,19.6335483870968
2010-09-15,19.6548387096774
2010-09-16,19.6706451612903
2010-09-17,19.6806451612903
2010-09-20,19.688064516129
2010-09-21,19.6883870967742
2010-09-22,19.6864516129032
2010-09-23,19.681935483871
2010-09-24,19.6751612903226
2010-09-27,19.7083870967742
2010-09-28,19.7483870967742
2010-09-29,19.8
2010-09-30,19.8632258064516
2010-10-01,19.938064516129
2010-10-04,19.9822580645161
2010-10-05,20.0074193548387
2010-10-06,20.02
2010-10-07,20.0196774193548
2010-10-08,20.0067741935484
2010-10-11,19.9935483870968
2010-10-12,19.988064516129
2010-10-13,19.9861290322581
2010-10-14,19.9874193548387
2010-10-15,19.991935483871
2010-10-18,20.0016129032258
2010-10-19,20.0158064516129
2010-10-20,20.031935483871
2010-10-21,20.0503225806452
2010-10-22,20.0706451612903
2010-10-25,20.0948387096774
2010-10-26,20.1303225806452
2010-10-27,20.1703225806452
2010-10-28,20.2145161290323
2010-10-29,20.2629032258065
2010-11-01,20.3174193548387
2010-11-02,20.3729032258064
2010-11-03,20.4293548387097
2010-11-04,20.4864516129032
2010-11-05,20.5445161290323
2010-11-08,20.6035483870968
2010-11-09,20.6209677419355
2010-11-10,20.6248387096774
2010-11-11,20.6148387096774
2010-11-12,20.5912903225806
2010-11-15,20.5467741935484
2010-11-16,20.528064516129
2010-11-17,20.5164516129032
2010-11-18,20.511935483871
2010-11-19,20.5148387096774
2010-11-22,20.521935483871
2010-11-23,20.5241935483871
2010-11-24,20.5238709677419
2010-11-25,20.5206451612903
2010-11-26,20.5148387096774
2010-11-29,20.5054838709677
2010-11-30,20.4925806451613
2010-12-01,20.4777419354839
2010-12-02,20.4612903225806
2010-12-03,20.4429032258065
2010-12-06,20.4209677419355
2010-12-07,20.3958064516129
2010-12-08,20.3687096774194
2010-12-09,20.34
2010-12-10,20.3096774193548
2010-12-13,20.2758064516129
2010-12-14,20.2387096774194
2010-12-15,20.1996774193548
2010-12-16,20.1590322580645
2010-12-17,20.1167741935484
2010-12-20,20.0709677419355
2010-12-21,20.0235483870968
2010-12-22,19.9745161290323
2010-12-23,19.9245161290323
2010-12-24,19.8732258064516
2010-12-27,19.8190322580645
2010-12-28,19.7709677419355
2010-12-29,19.7245161290323
2010-12-30,19.6796774193548
2010-12-31,19.6361290322581
2011-01-03,19.5974193548387
2011-01-04,19.5645161290323
2011-01-05,19.5345161290323
2011-01-06,19.5067741935484
2011-01-07,19.481935483871
2011-01-10,19.4587096774194
2011-01-11,19.4377419354839
2011-01-12,19.4174193548387
2011-01-13,19.3977419354839
2011-01-14,19.3783870967742
2011-01-17,19.3593548387097
2011-01-18,19.3425806451613
2011-01-19,19.3261290322581
2011-01-20,19.3106451612903
2011-01-21,19.2954838709677
2011-01-24,19.281935483871
2011-01-25,19.2712903225806
2011-01-26,19.2616129032258
2011-01-27,19.2529032258064
2011-01-28,19.2451612903226
2011-01-31,19.2432258064516
2011-02-01,19.2454838709677
2011-02-02,19.25
2011-02-03,19.2570967741935
2011-02-04,19.2664516129032
2011-02-07,19.2767741935484
2011-02-08,19.2896774193548
2011-02-09,19.3032258064516
